"CustomerKey","Quarter","Products","BasketSize","BasketValue"
21164,"2017-03","P+B Investment",5,518.7228770605257
21165,"2017-03","P+B Investment",4,438.63503749832364
21174,"2017-03","P+B Investment",1,288.7028434185986
21175,"2017-03","Gold Investment",94,1351.7959595450648
21179,"2017-03","P+B Investment",7,207.90588272981825
21181,"2017-03","P+B Investment",7,418.8113123029164
21182,"2017-03","P+B Investment",4,552.4445946560467
21184,"2017-03","Private Investment",99,852.1510988643058
21185,"2017-03","P+B Investment",6,794.1157137588775
21186,"2017-03","P+B Investment",7,638.6449610059752
21187,"2017-03","P+B Investment",5,574.8754650732451
21188,"2017-03","Gold Investment",98,2119.997326246942
21190,"2017-03","Gold Investment",122,1894.389123810564
21193,"2017-03","P+B Investment",8,240.44958649624385
21196,"2017-03","Private Investment",105,1208.7751608954686
21197,"2017-03","P+B Investment",6,668.0652746498008
21199,"2017-03","P+B Investment",2,527.8705075395983
21202,"2017-03","Fund Manager+",30,712.2017420797674
21203,"2017-03","Fund Manager+",43,889.2964146842281
21204,"2017-03","Fund Manager+",44,1587.122288484426
21206,"2017-03","Fund Manager+",42,1475.4765761425751
21208,"2017-03","P+B Investment",8,404.7693111636741
21209,"2017-03","P+B Investment",2,798.9763604552054
21211,"2017-03","Private Investment",106,923.4897622661383
21213,"2017-03","Private Investment",107,1611.5910283535786
21215,"2017-03","Fund Manager+",26,721.7787082381568
21216,"2017-03","Fund Manager+",23,1217.6530089233079
21217,"2017-03","Fund Manager+",35,1490.0064983060624
21218,"2017-03","Private Investment",91,1708.0951982991223
21219,"2017-03","Private Investment",103,1490.1956809649187
21223,"2017-03","Private Investment",98,1230.5159765192107
21224,"2017-03","Private Investment",98,1065.82329667308
21227,"2017-03","Private Investment",106,1065.3932030609558
21228,"2017-03","Fund Manager+",21,845.9202991311973
21230,"2017-03","Fund Manager+",23,1247.701595672981
21231,"2017-03","Fund Manager+",39,1453.5008577707847
21232,"2017-03","Private Investment",90,814.3315190618393
21233,"2017-03","Private Investment",110,1430.86535295547
21235,"2017-03","Private Investment",105,1908.4578335645501
21236,"2017-03","Private Investment",92,1351.851123666932
21237,"2017-03","Private Investment",102,1287.8681585745733
21241,"2017-03","Private Investment",94,1998.3587374566068
21243,"2017-03","Private Investment",98,1618.675492829414
21244,"2017-03","Private Investment",102,955.0624482470369
21245,"2017-03","Private Investment",92,811.5901556578887
21251,"2017-03","Private Investment",101,983.9383049678042
21253,"2017-03","Private Investment",109,1320.008209410621
21256,"2017-03","Private Investment",103,1138.9239735416
21259,"2017-03","Private Investment",109,872.4662089186875
21262,"2017-03","P+B Investment",7,432.08266045104403
21263,"2017-03","Private Investment",91,1335.2414501315152
21264,"2017-03","Fund Manager+",42,1217.2854026670982
21269,"2017-03","P+B Investment",5,358.4498786607569
21271,"2017-03","P+B Investment",2,517.0505276006048
21273,"2017-03","Private Investment",100,1693.8193042918879
21276,"2017-03","Private Investment",100,1356.5805158540197
21277,"2017-03","Private Investment",96,1115.5734149449913
21279,"2017-03","Private Investment",98,1161.2785053240568
21280,"2017-03","Private Investment",94,1260.775336308573
21281,"2017-03","P+B Investment",4,765.5225209612754
21283,"2017-03","P+B Investment",5,229.81308689495785
21284,"2017-03","P+B Investment",4,620.892210409914
21286,"2017-03","P+B Investment",3,394.41290811003
21287,"2017-03","Private Investment",107,884.1098928182081
21288,"2017-03","Private Investment",95,820.3809334496349
21289,"2017-03","Private Investment",93,1217.8414601941163
21290,"2017-03","Gold Investment",92,2166.2533761416025
21291,"2017-03","Gold Investment",97,2104.9097338025003
21292,"2017-03","Gold Investment",101,1029.5358319667023
21293,"2017-03","Gold Investment",107,2025.3909093813693
21294,"2017-03","P+B Investment",8,734.3041883864472
21296,"2017-03","CO Investment",0,189.2229444470726
21298,"2017-03","CO Investment",4,369.20972931510624
21302,"2017-03","Gold Investment",102,936.9411278981024
21305,"2017-03","Private Investment",108,1661.4985176932346
21307,"2017-03","CO Investment",13,298.8948108140132
21308,"2017-03","P+B Investment",6,446.0709227207464
21311,"2017-03","Private Investment",91,1690.309103902994
21313,"2017-03","Gold Investment",88,1590.5565849711645
21314,"2017-03","P+B Investment",4,629.3657390941139
21320,"2017-03","P+B Investment",6,408.1855325995506
21323,"2017-03","Private Investment",96,784.6578249865468
21324,"2017-03","Private Investment",108,1062.1840882335816
21326,"2017-03","Private Investment",94,1212.4843503412562
21328,"2017-03","Fund Manager+",24,1039.6573079539662
21332,"2017-03","P+B Investment",4,694.2521184049829
21333,"2017-03","P+B Investment",8,206.69077814077832
21337,"2017-03","P+B Investment",6,530.6751657148633
21338,"2017-03","P+B Investment",2,345.3172639776015
21339,"2017-03","P+B Investment",7,418.61090004405344
21340,"2017-03","Fund Manager+",30,875.4389817145857
21342,"2017-03","P+B Investment",5,455.8406312675877
21345,"2017-03","Private Investment",95,1801.1995360441103
21346,"2017-03","P+B Investment",3,357.95546106588836
21350,"2017-03","P+B Investment",5,566.3204133694185
21352,"2017-03","P+B Investment",2,219.653021774436
21353,"2017-03","Private Investment",104,797.3919013130602
21357,"2017-03","Gold Investment",85,1961.0592094830122
21360,"2017-03","Private Investment",100,1937.4111001660171
21361,"2017-03","Gold Investment",94,948.4909838043639
21363,"2017-03","Gold Investment",117,895.788288665012
21366,"2017-03","Gold Investment",121,1776.5631139419002
21368,"2017-03","P+B Investment",5,258.3562232272581
21371,"2017-03","Gold Investment",107,1188.7418671867788
21372,"2017-03","Fund Manager+",31,1501.7737399530115
21374,"2017-03","P+B Investment",3,772.8772928126319
21377,"2017-03","Gold Investment",114,1952.9015812832927
21378,"2017-03","Gold Investment",87,1619.1198602690433
21380,"2017-03","P+B Investment",5,401.5232459998515
21381,"2017-03","P+B Investment",4,453.8980206783802
21384,"2017-03","CO Investment",2,301.0698605183794
21387,"2017-03","CO Investment",2,356.02830475527634
21388,"2017-03","Fund Manager+",35,1297.0831332798375
21389,"2017-03","P+B Investment",8,154.65466662780454
21390,"2017-03","Fund Manager+",22,677.0749705072753
21392,"2017-03","Fund Manager+",43,1540.3802920606752
21393,"2017-03","Fund Manager+",30,1346.4986052047811
21399,"2017-03","Fund Manager+",25,788.6735839575504
21400,"2017-03","Fund Manager+",34,1308.0040813118799
21403,"2017-03","Private Investment",101,1702.278277231334
21404,"2017-03","Fund Manager+",32,811.0449300466166
21405,"2017-03","Fund Manager+",30,1344.0279868678522
21406,"2017-03","Fund Manager+",39,1011.8660497151943
21408,"2017-03","P+B Investment",8,334.2148457935334
21409,"2017-03","Gold Investment",114,1109.2160748559584
21410,"2017-03","CO Investment",2,507.3631728410932
21411,"2017-03","CO Investment",9,269.20864956873413
21412,"2017-03","CO Investment",12,554.5095421967628
21413,"2017-03","CO Investment",6,465.7066103860404
21415,"2017-03","CO Investment",4,163.7920673254947
21417,"2017-03","CO Investment",1,278.08150499082035
21419,"2017-03","CO Investment",8,387.78247306299124
21421,"2017-03","CO Investment",9,490.2729309010113
21426,"2017-03","CO Investment",8,522.7515324704049
21429,"2017-03","CO Investment",9,590.7092246095278
21430,"2017-03","P+B Investment",1,781.9656679127144
21431,"2017-03","P+B Investment",5,351.883358406859
21432,"2017-03","P+B Investment",4,192.97412575878914
21434,"2017-03","P+B Investment",3,150.97473319964385
21438,"2017-03","Gold Investment",118,1112.9730248918609
21440,"2017-03","P+B Investment",5,396.0303724711489
21442,"2017-03","P+B Investment",4,364.8646460086526
21443,"2017-03","Gold Investment",109,1252.1477152660839
21445,"2017-03","CO Investment",6,86.7993722211013
21449,"2017-03","P+B Investment",7,477.3936322025934
21450,"2017-03","P+B Investment",5,201.13030428486795
21454,"2017-03","P+B Investment",4,195.88322164185888
21455,"2017-03","P+B Investment",3,326.16045898030234
21457,"2017-03","P+B Investment",3,170.95648665769016
21459,"2017-03","Gold Investment",87,1569.7654817091639
21460,"2017-03","Private Investment",105,796.3997285243661
21462,"2017-03","Private Investment",100,1502.832773810042
21463,"2017-03","Private Investment",103,1194.9800014384332
21465,"2017-03","P+B Investment",3,322.9370077567547
21468,"2017-03","Gold Investment",99,1146.1625904709852
21469,"2017-03","P+B Investment",2,275.91611586093114
21470,"2017-03","P+B Investment",2,279.2706616189596
21471,"2017-03","Private Investment",110,1560.1772513627934
21473,"2017-03","Private Investment",110,1550.2173475961245
21475,"2017-03","P+B Investment",4,320.76715690092976
21478,"2017-03","Gold Investment",89,1075.7982334325948
21479,"2017-03","Gold Investment",113,2120.406732258307
21482,"2017-03","P+B Investment",8,459.52453536039104
21483,"2017-03","Fund Manager+",29,1545.2428654022615
21484,"2017-03","Private Investment",100,1957.778140147777
21485,"2017-03","Private Investment",104,718.8913901644215
21492,"2017-03","Fund Manager+",34,730.7711184972668
21493,"2017-03","Private Investment",108,1614.3309897648219
21494,"2017-03","Private Investment",110,1690.9122990629417
21497,"2017-03","Private Investment",91,1157.901029969393
21498,"2017-03","Private Investment",93,1929.9857286431607
21500,"2017-03","Private Investment",107,1041.769711791666
21505,"2017-03","Fund Manager+",25,1460.5925768117372
21507,"2017-03","Private Investment",99,754.2230156522738
21508,"2017-03","Gold Investment",112,998.7085993507104
21509,"2017-03","Gold Investment",94,1911.7956841970931
21510,"2017-03","Gold Investment",98,1921.6878011029012
21511,"2017-03","Gold Investment",82,1918.8613824728839
21513,"2017-03","Gold Investment",116,2035.304935826784
21514,"2017-03","Private Investment",107,1345.9240891024099
21515,"2017-03","Private Investment",99,1586.7418701325637
21517,"2017-03","Private Investment",111,1600.8364661595738
21518,"2017-03","Private Investment",94,1341.6738044974647
21520,"2017-03","Private Investment",103,1328.7723205897137
21521,"2017-03","P+B Investment",4,203.88922448276796
21522,"2017-03","P+B Investment",7,443.6535330077156
21523,"2017-03","P+B Investment",7,165.0465028589316
21524,"2017-03","P+B Investment",6,554.9300622541404
21525,"2017-03","P+B Investment",2,452.7906137171471
21529,"2017-03","Private Investment",93,1612.6049850439917
21530,"2017-03","Private Investment",101,1715.105883309847
21531,"2017-03","Private Investment",105,1285.785330171289
21532,"2017-03","P+B Investment",5,359.96932037784734
21533,"2017-03","P+B Investment",6,286.67530495658207
21534,"2017-03","P+B Investment",2,700.5358488086401
21537,"2017-03","P+B Investment",4,483.21754568655007
21538,"2017-03","Private Investment",93,1213.9887997910134
21540,"2017-03","CO Investment",8,173.94242264480343
21541,"2017-03","CO Investment",7,502.08078831086914
21542,"2017-03","Gold Investment",107,1547.7911382005786
21545,"2017-03","Gold Investment",83,958.5414600189451
21550,"2017-03","P+B Investment",2,351.87115347382843
21551,"2017-03","P+B Investment",6,713.2631593889391
21552,"2017-03","Gold Investment",98,1671.00197179939
21554,"2017-03","P+B Investment",4,365.8026252215127
21555,"2017-03","P+B Investment",8,564.2068606938099
21556,"2017-03","Gold Investment",109,1341.7203600655016
21557,"2017-03","Private Investment",105,1097.8188215865334
21558,"2017-03","Private Investment",93,1195.7281389566594
21562,"2017-03","Gold Investment",100,1597.9358004623668
21563,"2017-03","Private Investment",97,1423.1453140953079
21566,"2017-03","Private Investment",103,1472.1019874910648
21567,"2017-03","P+B Investment",4,426.1967455460083
21568,"2017-03","P+B Investment",6,485.5333748766402
21570,"2017-03","Private Investment",99,1001.8190288431078
21573,"2017-03","Private Investment",93,1196.4463822413643
21575,"2017-03","P+B Investment",6,238.42390427794464
21576,"2017-03","Gold Investment",99,1409.8648798733282
21578,"2017-03","Gold Investment",80,1821.0758399031422
21582,"2017-03","Gold Investment",122,1485.827274705111
21583,"2017-03","Gold Investment",124,1828.0529445361742
21587,"2017-03","P+B Investment",6,220.31147138908824
21588,"2017-03","P+B Investment",3,368.8963427114925
21589,"2017-03","CO Investment",5,225.78224251507515
21591,"2017-03","Gold Investment",124,1500.8139209998526
21593,"2017-03","Gold Investment",84,1144.654961137066
21595,"2017-03","Private Investment",101,1260.6381350505194
21597,"2017-03","Private Investment",99,1517.8882618195767
21598,"2017-03","Gold Investment",80,2184.362927687872
21599,"2017-03","CO Investment",8,490.75958996709386
21600,"2017-03","Private Investment",91,1391.699366685309
21602,"2017-03","Gold Investment",102,1083.1132946748473
21603,"2017-03","Gold Investment",125,1204.1495356050727
21605,"2017-03","Private Investment",96,1176.1839473947268
21607,"2017-03","Private Investment",96,1565.4044005019416
21608,"2017-03","Fund Manager+",23,890.4850027949287
21610,"2017-03","P+B Investment",5,706.465280379001
21613,"2017-03","P+B Investment",7,408.8492312428787
21614,"2017-03","Private Investment",100,1955.4119476922979
21615,"2017-03","Fund Manager+",29,890.5432553971154
21626,"2017-03","Fund Manager+",27,1245.6743222348055
21628,"2017-03","Private Investment",94,835.8552838665936
21629,"2017-03","Private Investment",110,1375.2808626035644
21634,"2017-03","Fund Manager+",29,1115.9110337681357
21635,"2017-03","Fund Manager+",23,987.8595238099692
21636,"2017-03","Fund Manager+",28,858.2434791702449
21637,"2017-03","Private Investment",90,818.8723055262373
21638,"2017-03","Private Investment",94,806.0959893278875
21639,"2017-03","Fund Manager+",29,1009.2350130536413
21641,"2017-03","Fund Manager+",41,1195.817100595395
21642,"2017-03","Fund Manager+",40,1127.6384511417486
21648,"2017-03","Private Investment",96,1147.3777788390457
21650,"2017-03","Private Investment",104,1080.4643663404572
21652,"2017-03","Private Investment",107,1121.2853144049386
21653,"2017-03","Fund Manager+",37,770.2777493609436
21654,"2017-03","Fund Manager+",22,1034.6677035253038
21655,"2017-03","Fund Manager+",40,999.0912178511726
21656,"2017-03","Fund Manager+",33,1514.6986027319767
21658,"2017-03","Fund Manager+",28,812.9697644694667
21659,"2017-03","Fund Manager+",23,1290.7880508004778
21660,"2017-03","Fund Manager+",39,1449.8052608695134
21661,"2017-03","Private Investment",98,1201.0760039897339
21662,"2017-03","Private Investment",102,918.522118130282
21663,"2017-03","Private Investment",106,1151.108537361613
21664,"2017-03","Private Investment",93,1569.194455950179
21668,"2017-03","Private Investment",98,1342.133361064911
21669,"2017-03","Private Investment",104,1151.8149990331842
21670,"2017-03","Private Investment",103,1219.193495959165
21672,"2017-03","Private Investment",104,1558.3696057180525
21673,"2017-03","Private Investment",110,1999.9731328241426
21675,"2017-03","Private Investment",102,1231.150744096143
21676,"2017-03","Fund Manager+",26,1276.2253296208723
21677,"2017-03","Gold Investment",88,1431.0071918163785
21678,"2017-03","CO Investment",8,110.14854378082646
21680,"2017-03","CO Investment",11,326.9048008121017
21681,"2017-03","Private Investment",94,1200.5199035424318
21683,"2017-03","Gold Investment",113,1020.3921305009081
21686,"2017-03","Gold Investment",87,1461.0818688114514
21687,"2017-03","CO Investment",4,129.3721232039976
21688,"2017-03","Gold Investment",98,1446.320479777375
21689,"2017-03","P+B Investment",1,242.1447644001018
21691,"2017-03","P+B Investment",8,265.52165720759376
21693,"2017-03","P+B Investment",6,233.73015516114512
21694,"2017-03","Fund Manager+",39,1362.7107507838195
21696,"2017-03","Fund Manager+",32,1412.5999236093826
21697,"2017-03","Fund Manager+",35,988.4479728617432
21705,"2017-03","Gold Investment",103,1522.235787245154
21706,"2017-03","Gold Investment",106,1294.6239813195439
21708,"2017-03","Gold Investment",81,2076.441157954906
21712,"2017-03","Gold Investment",81,1484.2379771925257
21714,"2017-03","Gold Investment",114,1000.7307733327491
21715,"2017-03","Fund Manager+",26,1178.3697949388093
21717,"2017-03","Fund Manager+",29,1218.2846944561365
21718,"2017-03","Fund Manager+",44,926.1711606394931
21720,"2017-03","Fund Manager+",29,814.662561018068
21722,"2017-03","Fund Manager+",45,1587.931653098107
21724,"2017-03","Fund Manager+",26,1343.2171702305768
21726,"2017-03","Fund Manager+",39,731.3396595335198
21728,"2017-03","Fund Manager+",25,1290.6722392702757
21729,"2017-03","Fund Manager+",39,749.5238535860344
21732,"2017-03","Fund Manager+",38,740.7637210378139
21733,"2017-03","Fund Manager+",22,1515.8671281628922
21734,"2017-03","Fund Manager+",35,941.7158112501883
21736,"2017-03","Fund Manager+",33,1087.267303739705
21737,"2017-03","Fund Manager+",31,1123.4711699664497
21739,"2017-03","P+B Investment",3,289.55384950366255
21741,"2017-03","Private Investment",103,1693.222474329904
21742,"2017-03","Private Investment",106,1113.3708336585935
21744,"2017-03","Private Investment",107,1463.0036266237396
21746,"2017-03","Fund Manager+",25,1484.112392444165
21748,"2017-03","Fund Manager+",27,1349.201188801108
21750,"2017-03","Fund Manager+",23,757.0938102484353
21751,"2017-03","Private Investment",99,726.7478552957446
21752,"2017-03","Private Investment",111,1349.6235061130496
21754,"2017-03","Gold Investment",93,1952.8258567512153
21756,"2017-03","Gold Investment",83,2089.634295029876
21757,"2017-03","Private Investment",94,1152.1935485692081
21760,"2017-03","Gold Investment",92,1217.8067651199526
21761,"2017-03","Gold Investment",117,2191.8860755924934
21763,"2017-03","Private Investment",104,1464.6060377577703
21766,"2017-03","Private Investment",98,1741.091339321245
21769,"2017-03","Private Investment",108,1676.1712597009423
21773,"2017-03","P+B Investment",2,735.0340924048113
21774,"2017-03","P+B Investment",6,411.7176400241126
21776,"2017-03","Gold Investment",92,885.7766243791838
21782,"2017-03","P+B Investment",5,206.9457287977061
21785,"2017-03","Private Investment",100,1489.9366591309986
21790,"2017-03","Private Investment",102,1023.4952892959519
21792,"2017-03","Private Investment",101,1917.846592978321
21795,"2017-03","P+B Investment",6,194.92157018221343
21797,"2017-03","P+B Investment",6,198.09484266472055
21801,"2017-03","P+B Investment",2,782.061401754324
21802,"2017-03","P+B Investment",8,671.2685792773623
21805,"2017-03","CO Investment",2,74.53842375465761
21808,"2017-03","P+B Investment",5,151.4833459713052
21809,"2017-03","Private Investment",111,1084.4128061062313
21812,"2017-03","P+B Investment",2,542.3892303364591
21814,"2017-03","P+B Investment",6,250.7513317425642
21816,"2017-03","P+B Investment",3,507.9425897486275
21818,"2017-03","P+B Investment",1,795.1848984470619
21819,"2017-03","CO Investment",8,165.32752888958038
21820,"2017-03","Gold Investment",93,1757.498674256505
21821,"2017-03","Gold Investment",88,1829.0118374353892
21822,"2017-03","P+B Investment",4,273.50043198483115
21823,"2017-03","P+B Investment",2,725.9065475942539
21826,"2017-03","Gold Investment",89,2177.024163569866
21830,"2017-03","Private Investment",104,1045.18604230109
21833,"2017-03","Gold Investment",83,1643.3056874298484
21840,"2017-03","P+B Investment",5,624.8593349370012
21841,"2017-03","CO Investment",3,108.17545541346067
21842,"2017-03","P+B Investment",3,792.7106248897029
21843,"2017-03","Gold Investment",102,1114.3287014446332
21845,"2017-03","Private Investment",110,1948.8183231453518
21846,"2017-03","P+B Investment",5,315.2328999722574
21847,"2017-03","Private Investment",95,787.5504408682185
21848,"2017-03","P+B Investment",6,481.35056698457225
21855,"2017-03","P+B Investment",6,185.73576377921677
21856,"2017-03","P+B Investment",4,436.49965003854396
21857,"2017-03","Private Investment",92,1380.4545657724607
21858,"2017-03","Private Investment",107,1144.431227625625
21859,"2017-03","P+B Investment",3,724.9691066814611
21860,"2017-03","Gold Investment",85,1186.524960201108
21862,"2017-03","P+B Investment",7,667.9517090975983
21863,"2017-03","Gold Investment",109,1042.7744508515002
21864,"2017-03","Gold Investment",92,984.16622198209
21865,"2017-03","P+B Investment",7,575.091324151595
21869,"2017-03","P+B Investment",2,490.2131009220472
21871,"2017-03","P+B Investment",2,505.9262172238388
21872,"2017-03","Gold Investment",103,1488.7563293229073
21873,"2017-03","Gold Investment",106,1079.6298630283388
21874,"2017-03","Gold Investment",84,1957.2715836614616
21877,"2017-03","Gold Investment",112,1984.943913857185
21878,"2017-03","Private Investment",97,1201.103732901469
21879,"2017-03","Private Investment",99,1666.708583761652
21880,"2017-03","Private Investment",100,744.3341897382367
21881,"2017-03","Private Investment",106,1370.3246552666546
21882,"2017-03","Private Investment",92,899.988171878767
21891,"2017-03","Private Investment",100,1680.402947074791
21892,"2017-03","Private Investment",107,1842.705556872148
21893,"2017-03","Private Investment",104,966.932716144548
21894,"2017-03","Gold Investment",118,828.7986873683368
21896,"2017-03","P+B Investment",8,552.6109246153385
21897,"2017-03","CO Investment",6,560.3509351173338
21898,"2017-03","Gold Investment",89,1127.7712741232413
21900,"2017-03","Private Investment",104,1225.9149551564874
21901,"2017-03","Gold Investment",93,2060.318572707196
21902,"2017-03","P+B Investment",7,272.3626993685243
21905,"2017-03","Fund Manager+",39,1160.2237858972128
21906,"2017-03","P+B Investment",7,496.9863667659482
21909,"2017-03","Fund Manager+",40,836.1049146296043
21910,"2017-03","Fund Manager+",26,1211.9919620602275
21913,"2017-03","Fund Manager+",43,1399.1894368759768
21914,"2017-03","CO Investment",6,428.96959734734264
21915,"2017-03","CO Investment",3,83.14742003903274
21916,"2017-03","CO Investment",1,227.87759561050123
21917,"2017-03","P+B Investment",4,608.6936231960688
21921,"2017-03","Gold Investment",122,1949.621114055353
21922,"2017-03","P+B Investment",6,465.84658171410484
21925,"2017-03","P+B Investment",7,654.5212023691531
21926,"2017-03","P+B Investment",2,560.1539284464254
21927,"2017-03","Fund Manager+",31,1347.7974959111368
21928,"2017-03","P+B Investment",2,692.1020748841199
21936,"2017-03","P+B Investment",3,304.9167639089652
21939,"2017-03","Private Investment",98,1184.1744809786787
21942,"2017-03","Private Investment",103,1354.6735402214683
21945,"2017-03","Private Investment",104,1647.7978168331938
21948,"2017-03","Private Investment",107,1091.684860956517
21950,"2017-03","Fund Manager+",37,1534.765717105914
21951,"2017-03","Private Investment",96,1091.0076955888067
21956,"2017-03","Fund Manager+",31,993.0238679865475
21958,"2017-03","Fund Manager+",31,996.8833840812845
21959,"2017-03","Private Investment",106,949.0049797009483
21960,"2017-03","Fund Manager+",36,984.9403130795395
21961,"2017-03","Fund Manager+",30,1448.74100653478
21962,"2017-03","Private Investment",110,1420.736858134755
21963,"2017-03","Fund Manager+",36,1467.408324683971
21964,"2017-03","Fund Manager+",28,947.0627147316337
21966,"2017-03","Fund Manager+",31,1353.2555644990184
21969,"2017-03","Fund Manager+",36,1426.8046489171074
21971,"2017-03","Private Investment",109,1940.228354852898
21973,"2017-03","Fund Manager+",43,1546.1492337926525
21974,"2017-03","Private Investment",100,1631.7429739258719
21975,"2017-03","Private Investment",102,1970.682323656236
21976,"2017-03","Private Investment",99,1871.1556800376652
21977,"2017-03","Private Investment",105,1518.0270865834646
21978,"2017-03","Private Investment",107,915.2251567766651
21979,"2017-03","Private Investment",93,727.7151284431422
21983,"2017-03","P+B Investment",1,736.7484341244989
21984,"2017-03","P+B Investment",6,744.9224770263268
21986,"2017-03","P+B Investment",7,265.74791050638555
21988,"2017-03","Private Investment",97,1975.836918215711
21989,"2017-03","Private Investment",102,1394.3046969185211
21992,"2017-03","Private Investment",107,1938.3218089505342
21993,"2017-03","Private Investment",92,1595.97822716868
21995,"2017-03","Private Investment",99,1135.9608725648272
21997,"2017-03","P+B Investment",4,598.9306286073129
21999,"2017-03","Private Investment",110,1308.8424461333216
22000,"2017-03","P+B Investment",1,535.1137455116415
22005,"2017-03","P+B Investment",1,787.5302764155241
22006,"2017-03","Gold Investment",120,2061.217497740873
22007,"2017-03","Gold Investment",87,1683.5291636256165
22009,"2017-03","Gold Investment",116,1880.8733016380922
22010,"2017-03","Gold Investment",119,1478.6407601087546
22011,"2017-03","P+B Investment",5,609.0099561399754
22013,"2017-03","Gold Investment",88,2163.669232662265
22014,"2017-03","CO Investment",5,300.8713234851456
22015,"2017-03","CO Investment",5,319.03251363646297
22018,"2017-03","Gold Investment",106,1197.1521533418668
22021,"2017-03","P+B Investment",6,384.60507792565556
22022,"2017-03","Private Investment",98,740.319136982496
22024,"2017-03","P+B Investment",7,713.7130435474207
22026,"2017-03","Gold Investment",117,1830.803863646728
22029,"2017-03","Gold Investment",94,1962.4267782071736
22030,"2017-03","P+B Investment",3,456.7293228834963
22031,"2017-03","P+B Investment",3,453.477357258536
22032,"2017-03","Private Investment",106,1359.8344878437329
22033,"2017-03","Private Investment",107,750.5164252987224
22037,"2017-03","Private Investment",105,1797.5062798649228
22042,"2017-03","Private Investment",93,768.3856868653797
22044,"2017-03","Private Investment",105,949.9482517951109
22050,"2017-03","Fund Manager+",24,1541.9116505826742
22051,"2017-03","Private Investment",97,1881.4836297026627
22054,"2017-03","Private Investment",101,1172.3987404537006
22055,"2017-03","Gold Investment",119,1651.1157293790811
22058,"2017-03","Gold Investment",108,1179.8774191604948
22059,"2017-03","Gold Investment",93,1813.2452296439099
22060,"2017-04","P+B Investment",2,176.00157692153363
22062,"2017-04","Fund Manager+",25,1000.6301349184105
22063,"2017-04","P+B Investment",4,432.2565808402482
22064,"2017-04","P+B Investment",7,330.8104226690557
22065,"2017-04","Private Investment",96,1407.3123445581289
22067,"2017-04","P+B Investment",3,385.7124556123863
22069,"2017-04","Private Investment",106,1081.168848389937
22070,"2017-04","Private Investment",103,1500.7691140996558
22074,"2017-04","Gold Investment",106,926.546995947411
22075,"2017-04","Gold Investment",92,1446.6625741506182
22076,"2017-04","Gold Investment",106,1560.470705517474
22085,"2017-04","CO Investment",6,385.9630925259675
22090,"2017-04","Fund Manager+",26,692.2574791555452
22091,"2017-04","P+B Investment",7,498.3485596285664
22092,"2017-04","P+B Investment",7,344.98164616187626
22095,"2017-04","CO Investment",9,347.11093868305846
22098,"2017-04","CO Investment",4,159.95203407829547
22099,"2017-04","CO Investment",6,221.64516541840592
22101,"2017-04","Fund Manager+",30,1318.188554013122
22102,"2017-04","Fund Manager+",24,1478.287036855967
22105,"2017-04","Fund Manager+",40,1450.0462888700365
22108,"2017-04","Fund Manager+",26,1535.561958960598
22111,"2017-04","Fund Manager+",41,1075.3163678985884
22112,"2017-04","Fund Manager+",31,863.8527642595875
22114,"2017-04","P+B Investment",4,495.1119489749707
22115,"2017-04","Fund Manager+",28,750.1347939706061
22117,"2017-04","Fund Manager+",42,954.2512825279181
22122,"2017-04","Fund Manager+",29,931.8696187492232
22123,"2017-04","Fund Manager+",34,733.9680742973737
22124,"2017-04","Fund Manager+",31,1226.4612830680608
22125,"2017-04","Fund Manager+",37,673.1066388323204
22126,"2017-04","Fund Manager+",29,1270.9319338898556
22127,"2017-04","Fund Manager+",33,998.7417891368157
22129,"2017-04","Fund Manager+",39,1120.3967796399593
22130,"2017-04","Fund Manager+",43,1401.893952012336
22132,"2017-04","Fund Manager+",44,1300.281434085156
22134,"2017-04","Fund Manager+",31,1591.1681020933713
22142,"2017-04","Private Investment",107,1781.8177863268324
22145,"2017-04","Private Investment",99,1410.1761573130902
22147,"2017-04","Private Investment",98,1578.939796152913
22149,"2017-04","Fund Manager+",25,1038.2237060807165
22150,"2017-04","Gold Investment",101,2021.8169152311139
22152,"2017-04","P+B Investment",5,589.8625446173099
22153,"2017-04","CO Investment",1,563.6416514295424
22154,"2017-04","P+B Investment",8,337.0344647803952
22155,"2017-04","CO Investment",12,416.32708289611253
22157,"2017-04","P+B Investment",2,659.9296713737542
22158,"2017-04","P+B Investment",3,216.48345852020714
22159,"2017-04","P+B Investment",1,458.59929143709786
22161,"2017-04","P+B Investment",1,642.9695429702174
22162,"2017-04","P+B Investment",4,243.00660002071953
22169,"2017-04","P+B Investment",7,381.3543091410247
22171,"2017-04","Gold Investment",124,1511.0845854706845
22175,"2017-04","Gold Investment",82,1108.5589132857635
22176,"2017-04","Gold Investment",124,2162.797486661614
22177,"2017-04","P+B Investment",6,755.5893782414402
22178,"2017-04","CO Investment",5,560.8747125088009
22179,"2017-04","P+B Investment",8,497.77096383559467
22180,"2017-04","P+B Investment",6,191.62695275368787
22183,"2017-04","P+B Investment",2,507.32939884112443
22184,"2017-04","P+B Investment",1,444.5670035951517
22186,"2017-04","P+B Investment",5,785.7011359566404
22187,"2017-04","P+B Investment",2,609.6852200207105
22190,"2017-04","Gold Investment",98,1686.369171000228
22191,"2017-04","Gold Investment",98,1351.1599308834184
22192,"2017-04","Gold Investment",114,2195.8309293452694
22193,"2017-04","Gold Investment",98,1361.6404588604078
22195,"2017-04","Gold Investment",121,2026.1503424414248
